Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,profit_margin,is_loss_sale,discount_tier,Delivery_Days
5163,CA-2016-115378,2016-11-18,2016-11-23,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,0.10999999999635715,0,None,5
5164,CA-2015-161627,2015-07-06,2015-07-11,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,-0.0999999999941298,1,Low,5
5168,CA-2014-121006,2014-11-10,2014-11-16,Standard Class,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0.0,112.788,0.1999999999964535,0,None,6
5171,CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1599.5520000000001,5,0.0,173.45339999999996,0.10843873784591909,0,None,2
5176,CA-2017-106432,2017-10-19,2017-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,3,0.32,-91.7586,-0.27941176469737405,1,Medium,5
5179,US-2015-120502,2015-04-13,2015-04-19,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,15.8256,0.41999999988853504,0,None,6
5189,CA-2015-115567,2015-09-13,2015-09-18,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0.0,173.45339999999996,0.11440007914447696,0,None,5
5193,CA-2014-101560,2014-11-28,2014-12-01,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0.0,43.736,0.10999999999723338,0,None,3
5203,CA-2015-142454,2015-08-15,2015-08-19,Standard Class,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0.0,28.1421,0.26999999997409574,0,None,4
5220,CA-2017-145653,2017-09-01,2017-09-01,Same Day,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0.0,134.5302,0.2699999999945812,0,None,0
5221,CA-2014-140487,2014-06-14,2014-06-20,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.0,57.4938,0.2699999999873204,0,None,6
5228,CA-2016-119865,2016-06-21,2016-06-26,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,-0.1249999999964646,1,Low,5
5231,CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,0.0124999999998207,0,Low,3
5232,CA-2017-124436,2017-03-19,2017-03-22,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.93,1,0.0,12.6813,0.4099999998674426,0,None,3
5234,CA-2014-115084,2014-10-18,2014-10-22,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0.0,145.2816,0.23999999999603527,0,None,4
5235,CA-2017-131037,2017-08-22,2017-08-23,First Class,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.008,1,0.2,2.6251,0.012499999999404784,0,Low,1
5237,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,3,0.0,50.9082,0.3099999999811229,0,None,4
5238,CA-2014-166744,2014-09-20,2014-09-24,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,3,0.0,36.294,0.09999999999724471,0,None,4
5245,CA-2016-156265,2016-08-02,2016-08-04,Second Class,BF-11020,Barry Franzsisch,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,0.11249999999175606,0,Low,2
5255,CA-2015-125185,2015-03-05,2015-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098,-0.07142857142138344,1,Medium,2
5256,CA-2015-125185,2015-03-05,2015-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,2,0.2,-5.4548,-0.16249999995159078,1,Low,2
5263,CA-2014-105165,2014-09-07,2014-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,1,0.3,-22.948,-0.11428571428002263,1,Medium,3
5270,CA-2017-144484,2017-09-11,2017-09-11,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0.0,11.6496,0.35999999988875153,0,None,0
5272,CA-2017-125913,2017-01-16,2017-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.92,4,0.0,8.0968,0.2899999998961318,0,None,0
5273,CA-2017-125913,2017-01-16,2017-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,-0.03749999999906173,1,Low,0
5275,CA-2015-162887,2015-11-07,2015-11-09,Second Class,SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0.0,173.45339999999996,0.24252432885566932,0,None,2
5278,CA-2014-113859,2014-09-13,2014-09-17,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",340.116,6,0.3,-9.7176,-0.02857142857058852,1,Medium,4
5282,CA-2015-105158,2015-09-05,2015-09-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0.0,2.9568,0.4799999992207792,0,None,5
5288,CA-2017-105991,2017-05-05,2017-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,89.991,3,0.7,-152.57579999999996,-1.6954562120994923,1,High,1
5291,CA-2014-146283,2014-09-08,2014-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,-0.014285714285566508,1,Medium,7
5294,CA-2015-111073,2015-12-26,2015-12-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,51.588,1,0.4,-15.4764,-0.29999999994184695,1,Medium,4
5297,CA-2017-108791,2017-07-27,2017-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,14.89,1,0.0,4.0203,0.26999999981867023,0,None,4
5301,CA-2016-113831,2016-05-30,2016-06-03,Standard Class,AH-10690,Anna Hberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,1599.5520000000001,10,0.0,173.45339999999996,0.10843873784591909,0,None,4
5304,US-2014-139500,2014-11-16,2014-11-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,-0.02857142856376785,1,Medium,4
5305,US-2014-166310,2014-09-21,2014-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,-0.8749999989758894,1,High,2
5306,US-2016-168410,2016-02-21,2016-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,68.95,5,0.0,28.959,0.4199999999390863,0,None,5
5309,CA-2017-131254,2017-11-19,2017-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",191.058,3,0.3,-46.3998,-0.2428571428444317,1,Medium,2
5314,CA-2017-137876,2017-04-30,2017-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,21.4368,0.3299999999491996,0,None,5
5316,CA-2016-154060,2016-05-02,2016-05-08,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187.056,9,0.2,11.691,0.06249999999665875,0,Low,6
5317,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",11.808,2,0.2,1.3284,0.1124999999047256,0,Low,3
5318,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,9.656,1,0.2,1.5691,0.16249999983171082,0,Low,3
5321,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1599.5520000000001,7,0.4,-152.57579999999996,-0.09538658324271176,1,Medium,3
5323,US-2017-162558,2017-10-02,2017-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",19.76,2,0.2,5.928,0.2999999998481781,0,Low,3
5326,CA-2015-119508,2015-12-04,2015-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,6,0.0,9.0288,0.35999999985645936,0,None,5
5331,CA-2016-123120,2016-09-04,2016-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.0,24.9366,0.3899999999390053,0,None,4
5334,CA-2014-103331,2014-08-26,2014-09-01,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.0,4.0584,0.37999999964419473,0,None,6
5355,CA-2014-113768,2014-05-13,2014-05-19,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,6,0.2,20.9592,0.0749999999973162,0,Low,6
5361,US-2017-126060,2017-04-14,2017-04-18,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192,-0.1624999999918042,1,Low,4
5363,CA-2016-122017,2016-12-29,2017-01-02,Standard Class,CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,6,0.0,23.9904,0.33999999995181407,0,None,4
5371,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,0.2599999999905096,0,None,4
5372,US-2017-136721,2017-04-08,2017-04-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0.0,79.794,0.2599999999915282,0,None,4
5374,CA-2015-118738,2015-10-24,2015-10-30,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,347.361,7,0.3,-69.4722,-0.1999999999942423,1,Medium,6
5395,US-2014-123183,2014-11-19,2014-11-25,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,6,0.0,173.45339999999996,0.16907766990126447,0,None,6
5397,US-2016-147340,2016-09-24,2016-09-24,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,0.0,23.384,0.36999999994145566,0,None,0
5400,CA-2016-117681,2016-04-09,2016-04-14,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90004,West,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,0.0117647058821416,0,Low,5
5427,CA-2016-153598,2016-12-03,2016-12-06,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0.0,51.474,0.45999999995889185,0,None,3
5428,US-2016-108497,2016-06-14,2016-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,0.05882352941078295,0,Low,0
5430,CA-2014-136861,2014-09-05,2014-09-07,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,0.06249999998045898,0,Low,2
5437,CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368,0.2749999998591189,0,Low,3
5439,CA-2014-103317,2014-07-05,2014-07-08,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912,0.07499999999648244,0,Low,3
5452,US-2014-119081,2014-09-12,2014-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0.0,12.9792,0.3199999999211045,0,None,7
5458,CA-2017-130631,2017-12-29,2018-01-02,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0.0,20.538,0.2999999999561789,0,None,4
5460,CA-2017-116680,2017-09-04,2017-09-06,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,0.06249999999957721,0,Low,2
5462,CA-2017-101574,2017-09-28,2017-10-04,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,0.4799999994805194,0,None,6
5466,CA-2014-146591,2014-01-19,2014-01-20,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-152.57579999999996,-0.8407769878855579,1,High,1
5468,CA-2016-122448,2016-06-09,2016-06-14,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,0.11249999999080522,0,Low,5
5469,CA-2014-132451,2014-09-26,2014-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,0.12499999999786526,0,Low,1
5472,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008,0.2999999997754491,0,Low,4
5474,CA-2017-116946,2017-12-19,2017-12-23,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-152.57579999999996,-1.4955772509267404,1,High,4
5485,CA-2017-148999,2017-01-30,2017-02-04,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096,-0.16249999999612297,1,Low,5
5491,CA-2017-134495,2017-04-01,2017-04-04,Second Class,BF-11020,Barry Franzsisch,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,-0.0874999999959927,1,Low,3
5495,CA-2014-105249,2014-11-28,2014-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,-0.011764705882066927,1,Low,0
5501,CA-2017-164378,2017-07-15,2017-07-18,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,0.13333333333132574,0,Low,3
5503,CA-2017-127782,2017-11-02,2017-11-06,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624,0.19999999939613528,0,Low,4
5509,CA-2015-168529,2015-10-08,2015-10-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,0.42999999997052774,0,None,4
